time,name,trash,,,,
54,Student_9,None,0,,,
54 ЦђБе,,,85.71428571,,,
55,Housewife_2,100,100,,,
55,Housewife_8,100,100,,,
55,Housewife_3,100,100,,,
55,Housewife_6,100,100,,,
55,Blue_collar_4,100,100,,,
55,Blue_collar_5,100,100,,,
55,Blue_collar_7,100,100,,,
55,Blue_collar_10,100,100,,,
55,Blue_collar_12,100,100,,,
55,Blue_collar_13,100,100,,,
55,Blue_collar_14,100,100,,,
55,Housewife_11,100,100,,,
55,Student_1,None,0,,,
55,Student_9,None,0,,,
55 ЦђБе,,,85.71428571,,,
56,Housewife_2,100,100,,,
56,Housewife_8,100,100,,,
56,Housewife_3,100,100,,,
56,Housewife_6,100,100,,,
56,Blue_collar_4,100,100,,,
56,Blue_collar_5,100,100,,,
56,Blue_collar_7,100,100,,,
56,Blue_collar_10,100,100,,,
56,Blue_collar_12,100,100,,,
56,Blue_collar_13,100,100,,,
56,Blue_collar_14,100,100,,,
56,Housewife_11,100,100,,,
56,Student_1,None,0,,,
56,Student_9,None,0,,,
56 ЦђБе,,,85.71428571,,,
57,Housewife_2,100,100,,,
57,Housewife_8,100,100,,,
57,Housewife_3,100,100,,,
57,Housewife_6,100,100,,,
57,Blue_collar_4,100,100,,,
57,Blue_collar_5,100,100,,,
57,Blue_collar_7,100,100,,,
57,Blue_collar_10,100,100,,,
57,Blue_collar_12,100,100,,,
57,Blue_collar_13,100,100,,,
57,Blue_collar_14,100,100,,,
57,Housewife_11,100,100,,,
57,Student_1,None,0,,,
57,Student_9,None,0,,,
57 ЦђБе,,,85.71428571,,,
58,Housewife_2,100,100,,,
58,Housewife_8,100,100,,,
58,Housewife_3,100,100,,,
58,Housewife_6,100,100,,,
58,Blue_collar_4,100,100,,,
58,Blue_collar_5,100,100,,,
58,Blue_collar_7,100,100,,,
58,Blue_collar_10,100,100,,,
58,Blue_collar_12,100,100,,,
58,Blue_collar_13,100,100,,,
58,Blue_collar_14,100,100,,,
58,Housewife_11,100,100,,,
58,Student_1,None,0,,,
58,Student_9,None,0,,,
58 ЦђБе,,,85.71428571,,,
59,Housewife_2,100,100,,,
59,Housewife_8,100,100,,,
59,Housewife_3,100,100,,,
59,Housewife_6,100,100,,,
59,Blue_collar_4,100,100,,,
59,Blue_collar_5,100,100,,,
59,Blue_collar_7,100,100,,,
59,Blue_collar_10,100,100,,,
59,Blue_collar_12,100,100,,,
59,Blue_collar_13,100,100,,,
59,Blue_collar_14,100,100,,,
59,Housewife_11,100,100,,,
59,Student_1,None,0,,,
59,Student_9,None,0,,,
59 ЦђБе,,,85.71428571,,,
60,Housewife_2,100,100,,,
60,Housewife_8,100,100,,,
60,Housewife_3,100,100,,,
60,Housewife_6,100,100,,,
60,Blue_collar_4,100,100,,,
60,Blue_collar_5,100,100,,,
60,Blue_collar_7,100,100,,,
60,Blue_collar_10,100,100,,,
60,Blue_collar_12,100,100,,,
60,Blue_collar_13,100,100,,,
60,Blue_collar_14,100,100,,,
60,Housewife_11,100,100,,,
60,Student_1,None,0,,,
60,Student_9,None,0,,,
60 ЦђБе,,,85.71428571,,,
61,Housewife_2,100,100,,,
61,Housewife_8,100,100,,,
61,Housewife_3,100,100,,,
61,Housewife_6,100,100,,,
61,Blue_collar_4,100,100,,,
61,Blue_collar_5,100,100,,,
61,Blue_collar_7,100,100,,,
61,Blue_collar_10,100,100,,,
61,Blue_collar_12,100,100,,,
61,Blue_collar_13,100,100,,,
61,Blue_collar_14,100,100,,,
61,Housewife_11,100,100,,,
61,Student_1,None,0,,,
61,Student_9,None,0,,,
61 ЦђБе,,,85.71428571,,,
62,Housewife_2,100,100,,,
62,Housewife_8,100,100,,,
62,Housewife_3,100,100,,,
62,Housewife_6,100,100,,,
62,Blue_collar_4,100,100,,,
62,Blue_collar_5,100,100,,,
62,Blue_collar_7,100,100,,,
62,Blue_collar_10,100,100,,,
62,Blue_collar_12,100,100,,,
62,Blue_collar_13,100,100,,,
62,Blue_collar_14,100,100,,,
62,Housewife_11,100,100,,,
62,Student_1,None,0,,,
62,Student_9,None,0,,,
62 ЦђБе,,,85.71428571,,,
63,Housewife_2,100,100,,,
63,Housewife_8,100,100,,,
63,Housewife_3,100,100,,,
63,Housewife_6,100,100,,,
63,Blue_collar_4,100,100,,,
63,Blue_collar_5,100,100,,,
63,Blue_collar_7,100,100,,,
63,Blue_collar_10,100,100,,,
63,Blue_collar_12,100,100,,,
63,Blue_collar_13,100,100,,,
63,Blue_collar_14,100,100,,,
63,Housewife_11,100,100,,,
63,Student_1,None,0,,,
63,Student_9,None,0,,,
63 ЦђБе,,,85.71428571,,,
64,Housewife_2,100,100,,,
64,Housewife_8,100,100,,,
64,Housewife_3,100,100,,,
64,Housewife_6,100,100,,,
64,Blue_collar_4,100,100,,,
64,Blue_collar_5,100,100,,,
64,Blue_collar_7,100,100,,,
64,Blue_collar_10,100,100,,,
64,Blue_collar_12,100,100,,,
64,Blue_collar_13,100,100,,,
64,Blue_collar_14,100,100,,,
64,Housewife_11,100,100,,,
64,Student_1,None,0,,,
64,Student_9,None,0,,,
64 ЦђБе,,,85.71428571,,,
65,Housewife_2,100,100,,,
65,Housewife_8,100,100,,,
65,Housewife_3,100,100,,,
65,Housewife_6,100,100,,,
65,Blue_collar_4,100,100,,,
65,Blue_collar_5,100,100,,,
65,Blue_collar_7,100,100,,,
65,Blue_collar_10,100,100,,,
65,Blue_collar_12,100,100,,,
65,Blue_collar_13,100,100,,,
65,Blue_collar_14,100,100,,,
65,Housewife_11,100,100,,,
65,Student_1,None,0,,,
65,Student_9,None,0,,,
65 ЦђБе,,,85.71428571,,,
66,Housewife_2,100,100,,,
66,Housewife_8,100,100,,,
66,Housewife_3,100,100,,,
66,Housewife_6,100,100,,,
66,Blue_collar_4,100,100,,,
66,Blue_collar_5,100,100,,,
66,Blue_collar_7,100,100,,,
66,Blue_collar_10,100,100,,,
66,Blue_collar_12,100,100,,,
66,Blue_collar_13,100,100,,,
66,Blue_collar_14,100,100,,,
66,Housewife_11,100,100,,,
66,Student_1,None,0,,,
66,Student_9,None,0,,,
66 ЦђБе,,,85.71428571,,,
67,Housewife_2,100,100,,,
67,Housewife_8,100,100,,,
67,Housewife_3,100,100,,,
67,Housewife_6,100,100,,,
67,Blue_collar_4,100,100,,,
67,Blue_collar_5,100,100,,,
67,Blue_collar_7,100,100,,,
67,Blue_collar_10,100,100,,,
67,Blue_collar_12,100,100,,,
67,Blue_collar_13,100,100,,,
67,Blue_collar_14,100,100,,,
67,Housewife_11,100,100,,,
67,Student_1,None,0,,,
67,Student_9,None,0,,,
67 ЦђБе,,,85.71428571,,,
68,Housewife_2,100,100,,,
68,Housewife_8,100,100,,,
68,Housewife_3,100,100,,,
68,Housewife_6,100,100,,,
68,Blue_collar_4,100,100,,,
68,Blue_collar_5,100,100,,,
68,Blue_collar_7,100,100,,,
68,Blue_collar_10,100,100,,,
68,Blue_collar_12,100,100,,,
68,Blue_collar_13,100,100,,,
68,Blue_collar_14,100,100,,,
68,Housewife_11,100,100,,,
68,Student_1,None,0,,,
68,Student_9,None,0,,,
68 ЦђБе,,,85.71428571,,,
69,Housewife_2,100,100,,,
69,Housewife_8,100,100,,,
69,Housewife_3,100,100,,,
69,Housewife_6,100,100,,,
69,Blue_collar_4,100,100,,,
69,Blue_collar_5,100,100,,,
69,Blue_collar_7,100,100,,,
69,Blue_collar_10,100,100,,,
69,Blue_collar_12,100,100,,,
69,Blue_collar_13,100,100,,,
69,Blue_collar_14,100,100,,,
69,Housewife_11,100,100,,,
69,Student_1,None,0,,,
69,Student_9,None,0,,,
69 ЦђБе,,,85.71428571,,,
70,Housewife_2,100,100,,,
70,Housewife_8,100,100,,,
70,Housewife_3,100,100,,,
70,Housewife_6,100,100,,,
70,Blue_collar_4,100,100,,,
70,Blue_collar_5,100,100,,,
70,Blue_collar_7,100,100,,,
70,Blue_collar_10,100,100,,,
70,Blue_collar_12,100,100,,,
70,Blue_collar_13,100,100,,,
70,Blue_collar_14,100,100,,,
70,Housewife_11,100,100,,,
70,Student_1,None,0,,,
70,Student_9,None,0,,,
70 ЦђБе,,,85.71428571,,,
71,Housewife_2,100,100,,,
71,Housewife_8,100,100,,,
71,Housewife_3,100,100,,,
71,Housewife_6,100,100,,,
71,Blue_collar_4,100,100,,,
71,Blue_collar_5,100,100,,,
71,Blue_collar_7,100,100,,,
71,Blue_collar_10,100,100,,,
71,Blue_collar_12,100,100,,,
71,Blue_collar_13,100,100,,,
71,Blue_collar_14,100,100,,,
71,Housewife_11,100,100,,,
71,Student_1,None,0,,,
71,Student_9,None,0,,,
71 ЦђБе,,,85.71428571,,,
72,Housewife_2,100,100,,,
72,Housewife_8,100,100,,,
72,Housewife_3,100,100,,,
72,Housewife_6,100,100,,,
72,Blue_collar_4,100,100,,,
72,Blue_collar_5,100,100,,,
72,Blue_collar_7,100,100,,,
72,Blue_collar_10,100,100,,,
72,Blue_collar_12,100,100,,,
72,Blue_collar_13,100,100,,,
72,Blue_collar_14,100,100,,,
72,Housewife_11,100,100,,,
72,Student_1,None,0,,,
72,Student_9,None,0,,,
72 ЦђБе,,,85.71428571,,,
73,Housewife_2,100,100,,,
73,Housewife_8,100,100,,,
73,Housewife_3,100,100,,,
73,Housewife_6,100,100,,,
73,Blue_collar_4,100,100,,,
73,Blue_collar_5,100,100,,,
73,Blue_collar_7,100,100,,,
73,Blue_collar_10,100,100,,,
73,Blue_collar_12,100,100,,,
73,Blue_collar_13,100,100,,,
73,Blue_collar_14,100,100,,,
73,Housewife_11,100,100,,,
73,Student_1,None,0,,,
73,Student_9,None,0,,,
73 ЦђБе,,,85.71428571,,,
74,Housewife_2,100,100,,,
74,Housewife_8,100,100,,,
74,Housewife_3,100,100,,,
74,Housewife_6,100,100,,,
74,Blue_collar_4,100,100,,,
74,Blue_collar_5,100,100,,,
74,Blue_collar_7,100,100,,,
74,Blue_collar_10,100,100,,,
74,Blue_collar_12,100,100,,,
74,Blue_collar_13,100,100,,,
74,Blue_collar_14,100,100,,,
74,Housewife_11,100,100,,,
74,Student_1,None,0,,,
74,Student_9,None,0,,,
74 ЦђБе,,,85.71428571,,,
75,Housewife_2,100,100,,,
75,Housewife_8,100,100,,,
75,Housewife_3,100,100,,,
75,Housewife_6,100,100,,,
75,Blue_collar_4,100,100,,,
75,Blue_collar_5,100,100,,,
75,Blue_collar_7,100,100,,,
75,Blue_collar_10,100,100,,,
75,Blue_collar_12,100,100,,,
75,Blue_collar_13,100,100,,,
75,Blue_collar_14,100,100,,,
75,Housewife_11,100,100,,,
75,Student_1,None,0,,,
75,Student_9,None,0,,,
75 ЦђБе,,,85.71428571,,,
76,Housewife_2,100,100,,,
76,Housewife_8,100,100,,,
76,Housewife_3,100,100,,,
76,Housewife_6,100,100,,,
76,Blue_collar_4,100,100,,,
76,Blue_collar_5,100,100,,,
76,Blue_collar_7,100,100,,,
76,Blue_collar_10,100,100,,,
76,Blue_collar_12,100,100,,,
76,Blue_collar_13,100,100,,,
76,Blue_collar_14,100,100,,,
76,Housewife_11,100,100,,,
76,Student_1,None,0,,,
76,Student_9,None,0,,,
76 ЦђБе,,,85.71428571,,,
77,Housewife_2,100,100,,,
77,Housewife_8,100,100,,,
77,Housewife_3,100,100,,,
77,Housewife_6,100,100,,,
77,Blue_collar_4,100,100,,,
77,Blue_collar_5,100,100,,,
77,Blue_collar_7,100,100,,,
77,Blue_collar_10,100,100,,,
77,Blue_collar_12,100,100,,,
77,Blue_collar_13,100,100,,,
77,Blue_collar_14,100,100,,,
77,Housewife_11,100,100,,,
77,Student_1,None,0,,,
77,Student_9,None,0,,,
77 ЦђБе,,,85.71428571,,,
78,Housewife_2,100,100,,,
78,Housewife_8,100,100,,,
78,Housewife_3,100,100,,,
78,Housewife_6,100,100,,,
78,Blue_collar_4,100,100,,,
78,Blue_collar_5,100,100,,,
78,Blue_collar_7,100,100,,,
78,Blue_collar_10,100,100,,,
78,Blue_collar_12,100,100,,,
78,Blue_collar_13,100,100,,,
78,Blue_collar_14,100,100,,,
78,Housewife_11,100,100,,,
78,Student_1,None,0,,,
78,Student_9,None,0,,,
78 ЦђБе,,,85.71428571,,,
79,Housewife_2,100,100,,,
79,Housewife_8,100,100,,,
79,Housewife_3,100,100,,,
79,Housewife_6,100,100,,,
79,Blue_collar_4,100,100,,,
79,Blue_collar_5,100,100,,,
79,Blue_collar_7,100,100,,,
79,Blue_collar_10,100,100,,,
79,Blue_collar_12,100,100,,,
79,Blue_collar_13,100,100,,,
79,Blue_collar_14,100,100,,,
79,Housewife_11,100,100,,,
79,Student_1,None,0,,,
79,Student_9,None,0,,,
79 ЦђБе,,,85.71428571,,,
80,Housewife_2,100,100,,,
80,Housewife_8,100,100,,,
80,Housewife_3,100,100,,,
80,Housewife_6,100,100,,,
80,Blue_collar_4,100,100,,,
80,Blue_collar_5,100,100,,,
80,Blue_collar_7,100,100,,,
80,Blue_collar_10,100,100,,,
80,Blue_collar_12,100,100,,,
80,Blue_collar_13,100,100,,,
80,Blue_collar_14,100,100,,,
80,Housewife_11,100,100,,,
80,Student_1,None,0,,,
80,Student_9,None,0,,,
80 ЦђБе,,,85.71428571,,,
81,Housewife_2,100,100,,,
81,Housewife_8,100,100,,,
81,Housewife_3,100,100,,,
81,Housewife_6,100,100,,,
81,Blue_collar_4,100,100,,,
81,Blue_collar_5,100,100,,,
81,Blue_collar_7,100,100,,,
81,Blue_collar_10,100,100,,,
81,Blue_collar_12,100,100,,,
81,Blue_collar_13,100,100,,,
81,Blue_collar_14,100,100,,,
81,Housewife_11,100,100,,,
81,Student_1,None,0,,,
81,Student_9,None,0,,,
81 ЦђБе,,,85.71428571,,,
82,Housewife_2,100,100,,,
82,Housewife_8,100,100,,,
82,Housewife_3,100,100,,,
82,Housewife_6,100,100,,,
82,Blue_collar_4,100,100,,,
82,Blue_collar_5,100,100,,,
82,Blue_collar_7,100,100,,,
82,Blue_collar_10,100,100,,,
82,Blue_collar_12,100,100,,,
82,Blue_collar_13,100,100,,,
82,Blue_collar_14,100,100,,,
82,Housewife_11,100,100,,,
82,Student_1,None,0,,,
82,Student_9,None,0,,,
82 ЦђБе,,,85.71428571,,,
83,Housewife_2,100,100,,,
83,Housewife_8,100,100,,,
83,Housewife_3,100,100,,,
83,Housewife_6,100,100,,,
83,Blue_collar_4,100,100,,,
83,Blue_collar_5,100,100,,,
83,Blue_collar_7,100,100,,,
83,Blue_collar_10,100,100,,,
83,Blue_collar_12,100,100,,,
83,Blue_collar_13,100,100,,,
83,Blue_collar_14,100,100,,,
83,Housewife_11,100,100,,,
83,Student_1,None,0,,,
83,Student_9,None,0,,,
83 ЦђБе,,,85.71428571,,,
84,Housewife_2,100,100,,,
84,Housewife_8,100,100,,,
84,Housewife_3,100,100,,,
84,Housewife_6,100,100,,,
84,Blue_collar_4,100,100,,,
84,Blue_collar_5,100,100,,,
84,Blue_collar_7,100,100,,,
84,Blue_collar_10,100,100,,,
84,Blue_collar_12,100,100,,,
84,Blue_collar_13,100,100,,,
84,Blue_collar_14,100,100,,,
84,Housewife_11,100,100,,,
84,Student_1,None,0,,,
84,Student_9,None,0,,,
84 ЦђБе,,,85.71428571,,,
85,Housewife_2,100,100,,,
85,Housewife_8,100,100,,,
85,Housewife_3,100,100,,,
85,Housewife_6,100,100,,,
85,Blue_collar_4,100,100,,,
85,Blue_collar_5,100,100,,,
85,Blue_collar_7,100,100,,,
85,Blue_collar_10,100,100,,,
85,Blue_collar_12,100,100,,,
85,Blue_collar_13,100,100,,,
85,Blue_collar_14,100,100,,,
85,Housewife_11,100,100,,,
85,Student_1,None,0,,,
85,Student_9,None,0,,,
85 ЦђБе,,,85.71428571,,,
86,Housewife_2,100,100,,,
86,Housewife_8,100,100,,,
86,Housewife_3,100,100,,,
86,Housewife_6,100,100,,,
86,Blue_collar_4,100,100,,,
86,Blue_collar_5,100,100,,,
86,Blue_collar_7,100,100,,,
86,Blue_collar_10,100,100,,,
86,Blue_collar_12,100,100,,,
86,Blue_collar_13,100,100,,,
86,Blue_collar_14,100,100,,,
86,Housewife_11,100,100,,,
86,Student_1,None,0,,,
86,Student_9,None,0,,,
86 ЦђБе,,,85.71428571,,,
87,Housewife_2,100,100,,,
87,Housewife_8,100,100,,,
87,Housewife_3,100,100,,,
87,Housewife_6,100,100,,,
87,Blue_collar_4,100,100,,,
87,Blue_collar_5,100,100,,,
87,Blue_collar_7,100,100,,,
87,Blue_collar_10,100,100,,,
87,Blue_collar_12,100,100,,,
87,Blue_collar_13,100,100,,,
87,Blue_collar_14,100,100,,,
87,Housewife_11,100,100,,,
87,Student_1,None,0,,,
87,Student_9,None,0,,,
87 ЦђБе,,,85.71428571,,,
88,Housewife_2,100,100,,,
88,Housewife_8,100,100,,,
88,Housewife_3,100,100,,,
88,Housewife_6,100,100,,,
88,Blue_collar_4,100,100,,,
88,Blue_collar_5,100,100,,,
88,Blue_collar_7,100,100,,,
88,Blue_collar_10,100,100,,,
88,Blue_collar_12,100,100,,,
88,Blue_collar_13,100,100,,,
88,Blue_collar_14,100,100,,,
88,Housewife_11,100,100,,,
88,Student_1,None,0,,,
88,Student_9,None,0,,,
88 ЦђБе,,,85.71428571,,,
89,Housewife_2,100,100,,,
89,Housewife_8,100,100,,,
89,Housewife_3,100,100,,,
89,Housewife_6,100,100,,,
89,Blue_collar_4,100,100,,,
89,Blue_collar_5,100,100,,,
89,Blue_collar_7,100,100,,,
89,Blue_collar_10,100,100,,,
89,Blue_collar_12,100,100,,,
89,Blue_collar_13,100,100,,,
89,Blue_collar_14,100,100,,,
89,Housewife_11,100,100,,,
89,Student_1,None,0,,,
89,Student_9,None,0,,,
89 ЦђБе,,,85.71428571,,,
90,Housewife_2,100,100,,,
90,Housewife_8,100,100,,,
90,Housewife_3,100,100,,,
90,Housewife_6,100,100,,,
90,Blue_collar_4,100,100,,,
90,Blue_collar_5,100,100,,,
90,Blue_collar_7,100,100,,,
90,Blue_collar_10,100,100,,,
90,Blue_collar_12,100,100,,,
90,Blue_collar_13,100,100,,,
90,Blue_collar_14,100,100,,,
90,Housewife_11,100,100,,,
90,Student_1,None,0,,,
90,Student_9,None,0,,,
90 ЦђБе,,,85.71428571,,,
91,Housewife_2,100,100,,,
91,Housewife_8,100,100,,,
91,Housewife_3,100,100,,,
91,Housewife_6,100,100,,,
91,Blue_collar_4,100,100,,,
91,Blue_collar_5,100,100,,,
91,Blue_collar_7,100,100,,,
91,Blue_collar_10,100,100,,,
91,Blue_collar_12,100,100,,,
91,Blue_collar_13,100,100,,,
91,Blue_collar_14,100,100,,,
91,Housewife_11,100,100,,,
91,Student_1,None,0,,,
91,Student_9,None,0,,,
91 ЦђБе,,,85.71428571,,,
92,Housewife_2,100,100,,,
92,Housewife_8,100,100,,,
92,Housewife_3,100,100,,,
92,Housewife_6,100,100,,,
92,Blue_collar_4,100,100,,,
92,Blue_collar_5,100,100,,,
92,Blue_collar_7,100,100,,,
92,Blue_collar_10,100,100,,,
92,Blue_collar_12,100,100,,,
92,Blue_collar_13,100,100,,,
92,Blue_collar_14,100,100,,,
92,Housewife_11,100,100,,,
92,Student_1,None,0,,,
92,Student_9,None,0,,,
92 ЦђБе,,,85.71428571,,,
93,Housewife_2,100,100,,,
93,Housewife_8,100,100,,,
93,Housewife_3,100,100,,,
93,Housewife_6,100,100,,,
93,Blue_collar_4,100,100,,,
93,Blue_collar_5,100,100,,,
93,Blue_collar_7,100,100,,,
93,Blue_collar_10,100,100,,,
93,Blue_collar_12,100,100,,,
93,Blue_collar_13,100,100,,,
93,Blue_collar_14,100,100,,,
93,Housewife_11,100,100,,,
93,Student_1,None,0,,,
93,Student_9,None,0,,,
93 ЦђБе,,,85.71428571,,,
94,Housewife_2,100,100,,,
94,Housewife_8,100,100,,,
94,Housewife_3,100,100,,,
94,Housewife_6,100,100,,,
94,Blue_collar_4,100,100,,,
94,Blue_collar_5,100,100,,,
94,Blue_collar_7,100,100,,,
94,Blue_collar_10,100,100,,,
94,Blue_collar_12,100,100,,,
94,Blue_collar_13,100,100,,,
94,Blue_collar_14,100,100,,,
94,Housewife_11,100,100,,,
94,Student_1,None,0,,,
94,Student_9,None,0,,,
94 ЦђБе,,,85.71428571,,,
95,Housewife_2,100,100,,,
95,Housewife_8,100,100,,,
95,Housewife_3,100,100,,,
95,Housewife_6,100,100,,,
95,Blue_collar_4,100,100,,,
95,Blue_collar_5,100,100,,,
95,Blue_collar_7,100,100,,,
95,Blue_collar_10,100,100,,,
95,Blue_collar_12,100,100,,,
95,Blue_collar_13,100,100,,,
95,Blue_collar_14,100,100,,,
95,Housewife_11,100,100,,,
95,Student_1,None,0,,,
95,Student_9,None,0,,,
95 ЦђБе,,,85.71428571,,,
96,Housewife_2,100,100,,,
96,Housewife_8,100,100,,,
96,Housewife_3,100,100,,,
96,Housewife_6,100,100,,,
96,Blue_collar_4,100,100,,,
96,Blue_collar_5,100,100,,,
96,Blue_collar_7,100,100,,,
96,Blue_collar_10,100,100,,,
96,Blue_collar_12,100,100,,,
96,Blue_collar_13,100,100,,,
96,Blue_collar_14,100,100,,,
96,Housewife_11,100,100,,,
96,Student_1,None,0,,,
96,Student_9,None,0,,,
96 ЦђБе,,,85.71428571,,,
97,Housewife_2,100,100,,,
97,Housewife_8,100,100,,,
97,Housewife_3,100,100,,,
97,Housewife_6,100,100,,,
97,Blue_collar_4,100,100,,,
97,Blue_collar_5,100,100,,,
97,Blue_collar_7,100,100,,,
97,Blue_collar_10,100,100,,,
97,Blue_collar_12,100,100,,,
97,Blue_collar_13,100,100,,,
97,Blue_collar_14,100,100,,,
97,Housewife_11,100,100,,,
97,Student_1,None,0,,,
97,Student_9,None,0,,,
97 ЦђБе,,,85.71428571,,,
98,Housewife_2,100,100,,,
98,Housewife_8,100,100,,,
98,Housewife_3,100,100,,,
98,Housewife_6,100,100,,,
98,Blue_collar_4,100,100,,,
98,Blue_collar_5,100,100,,,
98,Blue_collar_7,100,100,,,
98,Blue_collar_10,100,100,,,
98,Blue_collar_12,100,100,,,
98,Blue_collar_13,100,100,,,
98,Blue_collar_14,100,100,,,
98,Housewife_11,100,100,,,
98,Student_1,None,0,,,
98,Student_9,None,0,,,
98 ЦђБе,,,85.71428571,,,
99,Housewife_2,100,100,,,
99,Housewife_8,100,100,,,
99,Housewife_3,100,100,,,
99,Housewife_6,100,100,,,
99,Blue_collar_4,100,100,,,
99,Blue_collar_5,100,100,,,
99,Blue_collar_7,100,100,,,
99,Blue_collar_10,100,100,,,
99,Blue_collar_12,100,100,,,
99,Blue_collar_13,100,100,,,
99,Blue_collar_14,100,100,,,
99,Housewife_11,100,100,,,
99,Student_1,None,0,,,
99,Student_9,None,0,,,
99 ЦђБе,,,85.71428571,,,
100,Housewife_2,100,100,,,
100,Housewife_8,100,100,,,
100,Housewife_3,100,100,,,
100,Housewife_6,100,100,,,
100,Blue_collar_4,100,100,,,
100,Blue_collar_5,100,100,,,
100,Blue_collar_7,100,100,,,
100,Blue_collar_10,100,100,,,
100,Blue_collar_12,100,100,,,
100,Blue_collar_13,100,100,,,
100,Blue_collar_14,100,100,,,
100,Housewife_11,100,100,,,
100,Student_1,None,0,,,
100,Student_9,None,0,,,
100 ЦђБе,,,85.71428571,,,
101,Housewife_2,100,100,,,
101,Housewife_8,100,100,,,
101,Housewife_3,100,100,,,
101,Housewife_6,100,100,,,
101,Blue_collar_4,100,100,,,
101,Blue_collar_5,100,100,,,
101,Blue_collar_7,100,100,,,
101,Blue_collar_10,100,100,,,
101,Blue_collar_12,100,100,,,
101,Blue_collar_13,100,100,,,
101,Blue_collar_14,100,100,,,
101,Housewife_11,100,100,,,
101,Student_1,None,0,,,
101,Student_9,None,0,,,
101 ЦђБе,,,85.71428571,,,
102,Housewife_2,100,100,,,
102,Housewife_8,100,100,,,
102,Housewife_3,100,100,,,
102,Housewife_6,100,100,,,
102,Blue_collar_4,100,100,,,
102,Blue_collar_5,100,100,,,
102,Blue_collar_7,100,100,,,
102,Blue_collar_10,100,100,,,
102,Blue_collar_12,100,100,,,
102,Blue_collar_13,100,100,,,
102,Blue_collar_14,100,100,,,
102,Housewife_11,100,100,,,
102,Student_1,None,0,,,
102,Student_9,None,0,,,
102 ЦђБе,,,85.71428571,,,
103,Housewife_2,100,100,,,
103,Housewife_8,100,100,,,
103,Housewife_3,100,100,,,
103,Housewife_6,100,100,,,
103,Blue_collar_4,100,100,,,
103,Blue_collar_5,100,100,,,
103,Blue_collar_7,100,100,,,
103,Blue_collar_10,100,100,,,
103,Blue_collar_12,100,100,,,
103,Blue_collar_13,100,100,,,
103,Blue_collar_14,100,100,,,
103,Housewife_11,100,100,,,
103,Student_1,None,0,,,
103,Student_9,None,0,,,
103 ЦђБе,,,85.71428571,,,
104,Housewife_2,100,100,,,
104,Housewife_8,100,100,,,
104,Housewife_3,100,100,,,
104,Housewife_6,100,100,,,
104,Blue_collar_4,100,100,,,
104,Blue_collar_5,100,100,,,
104,Blue_collar_7,100,100,,,
104,Blue_collar_10,100,100,,,
104,Blue_collar_12,100,100,,,
104,Blue_collar_13,100,100,,,
104,Blue_collar_14,100,100,,,
104,Housewife_11,100,100,,,
104,Student_1,None,0,,,
104,Student_9,None,0,,,
104 ЦђБе,,,85.71428571,,,
105,Housewife_2,100,100,,,
105,Housewife_8,100,100,,,
105,Housewife_3,100,100,,,
105,Housewife_6,100,100,,,
105,Blue_collar_4,100,100,,,
105,Blue_collar_5,100,100,,,
105,Blue_collar_7,100,100,,,
105,Blue_collar_10,100,100,,,
105,Blue_collar_12,100,100,,,
105,Blue_collar_13,100,100,,,
105,Blue_collar_14,100,100,,,
105,Housewife_11,100,100,,,
105,Student_1,None,0,,,
105,Student_9,None,0,,,
105 ЦђБе,,,85.71428571,,,
106,Housewife_2,100,100,,,
106,Housewife_8,100,100,,,
106,Housewife_3,100,100,,,
106,Housewife_6,100,100,,,
106,Blue_collar_4,100,100,,,
106,Blue_collar_5,100,100,,,
106,Blue_collar_7,100,100,,,
106,Blue_collar_10,100,100,,,
106,Blue_collar_12,100,100,,,
106,Blue_collar_13,100,100,,,
106,Blue_collar_14,100,100,,,
106,Housewife_11,100,100,,,
106,Student_1,None,0,,,
106,Student_9,None,0,,,
